museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
2009,Museo de Arqueología Subacuática Fuerte de San José El Alto,,07/12/2017,Secretaría de Cultura/INAH,4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 5 por Av. Francisco Morazán s/n,Col. San José El Alto,24026,(981) 816 91 36 ext. 138036,http://www.inah.gob.mx/es/red-de-museos/6885-museo-de-arqueologia-subacuatica-fuerte-de-san-jose-el-alto,,museos.camp@inah.gob.mx,INAHCampeche,-90.51048,19.86056,http://sic.gob.mx/ficha.php?table=museo&table_id=2009,24/03/2020 07:02
2108,Museo de sitio de la Zona Arqueológica de Edzná,,1000-01-01,Secretaría de Cultura/INAH,4,Campeche,2,Campeche,92,Uzahzil-Edzná (Nohyaxché),Carr. Federal Campeche-Edzná KM. 55 (localizado en el entronque con el Km 45 de la carr. núm. 188),,,(981) 816 91 11,http://www.inah.gob.mx/zonas/65-zona-arqueologica-edzna,,candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx,,-90.23059,19.59712,http://sic.gob.mx/ficha.php?table=museo&table_id=2108,28/06/2019 05:05
2039,Museo del Archivo General del Estado de Campeche,,07/08/2007,Secretaría de Gobierno de Campeche,4,Campeche,2,Campeche,333,Campeche [Corralón de Grúas],Calle 12 núm. 159,Centro,24000,(981) 816 09 39,http://agec.campeche.gob.mx/index.php/segob-campeche,,archivo.general@campeche.gob.mx,,-90.53696,19.84435,http://sic.gob.mx/ficha.php?table=museo&table_id=2039,12/01/2021 08:29
1918,Guanal Museo Universitario de Ciencias y Artes,,14/06/2016,Universidad Autónoma del Carmen/Secretaría de Cultura de Campeche,4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 20 B núm.  88,Col. Guanal,24139,(938) 381 10 18,,,yggonzalez@delfin.unacar.mx,,-91.83227,18.63303,http://sic.gob.mx/ficha.php?table=museo&table_id=1918,12/01/2021 08:25
2150,Museo comunitario de Bécal,,08/10/2011,,4,Campeche,1,Calkiní,4,Bécal,Calle 30 s/n (Frente a la glorieta de la artesana),Col. Pablo García,24930,996 102 8574,http://www.museodebecal.com,,museodebecal@gmail.com; jorgejagongora@gmail.com,museodebecal,-90.0273,20.4356,http://sic.gob.mx/ficha.php?table=museo&table_id=2150,12/03/2020 08:04
112,Museo Na-Bolom (Casa del Jaguar),Antropologia,16/04/1950,Asociación Cultural Na Bolom A.C.,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Vicente Guerrero 33,Barrio El Cerrillo,29229,(967) 678 14 18,http://www.nabolom.org/,,redessociales@nabolom.org,,-92.62992,16.74167,http://sic.gob.mx/ficha.php?table=museo&table_id=112,19/01/2021 08:42
411,Museo Municipal Comunitario Yashlum ,Antropologia,14/06/1997,Ayuntamiento de Yajalón,7,Chiapas,109,Yajalón,1,Yajalón,Av. Central s/n,Centro,29930,(919) 674 01 19,,,hayuntamientoyajalon@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=411,10/03/2017 13:33
1815,Museo Jtatik Samuel,Antropologia,27/01/2015,"Centro Comunitario El Caminante, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Carretera a Chamula km. 1.5,Barrio San Martin,29244,(967) 112 53 53,,,museo@jtatik.org,,-92.66543,16.75123,http://sic.gob.mx/ficha.php?table=museo&table_id=1815,22/08/2019 07:00
67,Museo de la Medicina Maya,Antropologia,31/12/1997,Organización de Médicos Indígenas del Estado de Chiapas (OMIECH),7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Salomón González Blanco 10,Col. Morelos,29215,(967) 678 54 38,,,omiech@prodigy.net.mx,,-92.63864,16.74984,http://sic.gob.mx/ficha.php?table=museo&table_id=67,19/01/2021 06:50
655,Museo Comunitario Raíces de mi Pueblo,Antropologia,30/10/1994,"Raíces de mi Pueblo Chyks Kungny, A.C.",7,Chiapas,21,Copainalá,1,Copainalá,1a Poniente Sur s/n,Centro,29620,(968) 661 02 89,,,elbambu50@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=655,10/03/2017 12:36
41,Museo de Trajes Regionales de Sergio Castro,Antropologia,01/01/1970,"Yokchij Sergio Arturo Castro Martínez, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Guadalupe Victoria 38,Barrio de la Merced,29240,(967) 678 42 89,http://yokchij.org,,sergiocastrosc@gmail.com,,-92.64157,16.73691,http://sic.gob.mx/ficha.php?table=museo&table_id=41,11/10/2018 06:30
587,Museo Comunitario Tøs Ngumguy (Nuestro pueblo),Antropologia,01/04/2002,,7,Chiapas,92,Tecpatán,1,Tecpatán,Carr. Malpaso s/n,Barrio Costa de Oro,29610,(968) 653 31 11  ,,,manuel_marin5@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=587,10/03/2017 12:37
940,Museo Arqueológico de Comitán,Arqueologia,01/08/1993,Secretaría de Cultura/INAH,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,1a. Calle Sur Oriente esq. 2a. Av. Oriente Sur s/n,Centro,30000,(963) 632 57 60,http://www.inah.gob.mx/es/red-de-museos/237-museo-arqueologico-de-comitan,,guillen_12869@hotmail.com,,-92.13447,16.25276,http://sic.gob.mx/ficha.php?table=museo&table_id=940,12/02/2020 05:52
1750,Zona Arqueológica de Tenam Puente,Arqueologia,01/12/2008,Secretaría de Cultura/INAH,7,Chiapas,19,Comitán de Domínguez,53,Francisco Sarabia,Carr. Comitán Trinitaria ,Col. Francisco Sarabia,30001,963 632 5760,http://www.inah.gob.mx/red-de-museos/291-sala-introductoria-al-sitio-de-tenam-puente,,"direccion.chis@inah.gob.mx, trinidad_figueroa@inah.gob.mx",,-92.1049,16.14152,http://sic.gob.mx/ficha.php?table=museo&table_id=1750,24/02/2020 05:52
938,Museo de Sitio de Toniná,Arqueologia,01/07/2000,Secretaría de Cultura/INAH,7,Chiapas,59,Ocosingo,1,Ocosingo,Se ubica a 13 km. de Ocosingo por la Carr. 199,,29950,cel. (919) 116 72 06,http://www.inah.gob.mx/es/red-de-museos/239-museo-de-sitio-de-tonina,,museodesitiotonia@hotmail.com,,-92.00418,16.89896,http://sic.gob.mx/ficha.php?table=museo&table_id=938,18/02/2020 03:10
939,Museo de Sitio de Palenque Alberto Ruz L´Huillier,Arqueologia,01/12/1994,Secretaría de Cultura/INAH,7,Chiapas,65,Palenque,1,Palenque,Carr. Ramal Palenque-Zona Arqueológica Km 6.5,,29960,916 348 34 06,http://www.inah.gob.mx/es/red-de-museos/240-museo-de-sitio-de-palenque-alberto-ruz-l-huillier,,hector_cuevas@inah.com.mx,,-92.04196,17.48837,http://sic.gob.mx/ficha.php?table=museo&table_id=939,05/05/2021 06:38
933,Museo de los Altos de Chiapas Ex Convento de Santo Domingo de Guzmán,Arqueologia,01/11/1988,Secretaría de Cultura/INAH,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Lázaro Cárdenas del Río s/n,Barrio del Cerrillo,29900,967 678 28 06,http://www.inah.gob.mx/es/red-de-museos/270-museo-de-los-altos-de-chiapas-exconvento-santo-domingo-de-guzman,,raulduron@hotmail.com; mg.lopez@live.com.mx,,-92.63747,16.74187,http://sic.gob.mx/ficha.php?table=museo&table_id=933,08/12/2020 07:49
941,Museo Arqueológico del Soconusco (Cerrado),Arqueologia,01/02/1988,Secretaría de Cultura/INAH,7,Chiapas,89,Tapachula,1,Tapachula de Córdova y Ordóñez,Octava Av. Norte 24,Centro,30700,(962) 626 41 73,http://www.inah.gob.mx/es/red-de-museos/238-museo-arqueologico-del-soconusco,, museosoconusco@hotmail.com,,-92.26539,14.91022,http://sic.gob.mx/ficha.php?table=museo&table_id=941,12/02/2020 06:46
1315,Museo de la Marimba,Arte,14/03/2006,Ayuntamiento de Tuxtla Gutiérrez,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Av. Central y 9a. Poniente Norte 123,Centro,29000,(961) 111 39 80,,,museodelamarimba@outlook.com,,-93.12404,16.75501,http://sic.gob.mx/ficha.php?table=museo&table_id=1315,31/10/2019 07:18
1097,Museo Mesoamericano del Jade,Arte,14/10/2001,Casa del Jade de México,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. 16 de Septiembre núm. 16,Centro,29200,(967) 678 11 21,http://www.eljade.com/,,info@eljade.com,,-92.63883,16.73814,http://sic.gob.mx/ficha.php?table=museo&table_id=1097,19/01/2021 08:34
1758,Centro de Textiles del Mundo Maya,Arte,31/10/2012,"Centro de Textiles del Mundo Maya, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. 20 de Noviembre s/n,Barrio El Cerrillo,29220,(967) 631 30 94,http://www.fomentoculturalbanamex.org/ctmm/,https://www.facebook.com/centrotextilesmm?fref=ts,administracion@centrotextilesmayas.org,,-92.63747,16.74164,http://sic.gob.mx/ficha.php?table=museo&table_id=1758,19/01/2021 05:48
130,Museo de Arte Hermila Domínguez de Castellanos,Arte,28/08/1988,Consejo Estatal para la Cultura y las Artes de Chiapas,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,Av. Central Sur 51,Centro,30000,(963) 632 20 82,https://www.conecultachiapas.gob.mx/Museos?option=5,http://www.turismochiapas.gob.mx/sectur/museo-de-arte-hermila-domnguez, museohermila@conecultachiapas.gob.mx,,-92.13229,16.25201,http://sic.gob.mx/ficha.php?table=museo&table_id=130,19/01/2021 06:10
860,Museo de la Laca ,Arte,01/01/1952,Consejo Estatal para la Cultura y las Artes de Chiapas ,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Mexicanidad Chiapaneca 10,Centro,29160,(961) 616 00 55,,,exconvento@coneculta.gob.mx,,-93.01683,16.70586,http://sic.gob.mx/ficha.php?table=museo&table_id=860,26/11/2020 02:04
859,Museo Franco Lázaro Gómez,Arte,01/11/1994,Consejo Estatal para la Cultura y las Artes de Chiapas/Centro Cultural Ex Convento de Santo Domingo,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Mexicanidad Chiapaneca 10,Centro,29160,(961) 616 00 55,,,exconvento@conecultachiapas.gob.mx,,-93.01561,16.70877,http://sic.gob.mx/ficha.php?table=museo&table_id=859,22/08/2019 06:40
117,Museo de Culturas Populares de Chiapas,Arte,07/02/2000,Dirección General de Culturas Populares/Secretaría de Cultura,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. Diego de Mazariegos 37,Barrio de La Merced,29240,(967) 674 72 27,,,museocpch@hotmail.com,,-92.64127,16.7365,http://sic.gob.mx/ficha.php?table=museo&table_id=117,19/02/2021 07:21
80,Casa Museo de la Marimba Nandayapa,Arte,01/01/1917,Particular,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Independencia 36,Barrio de San Miguel,29160,(961) 616 0012,,,cnandayapa@yahoo.com,,-93.01582,16.7046,http://sic.gob.mx/ficha.php?table=museo&table_id=80,31/10/2019 07:26
108,Museo del Ámbar de Chiapas,Arte,04/12/2000,"Patronato Pro-Reconstrucción del Ex-Convento de La Merced, A.C.",7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos s/n,Barrio de la Merced,29240,(967) 678 97 16,http://www.museodelambardechiapas.org.mx/es/home/,,info@museodelambar.org.mx,,-92.6422,16.73576,http://sic.gob.mx/ficha.php?table=museo&table_id=108,19/01/2021 08:16
1147,Museo Chiapas de Ciencia y Tecnología,Ciencia y tecnologia,22/10/2006,Consejo de Ciencia y Tecnología del Estado de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco 3000,Col. Cerro Hueco,29094,961 691 23 28,https://icti.chiapas.gob.mx/espacios/museo/,,much@icti.chiapas.gob.mx,,-93.09212,16.72246,http://sic.gob.mx/ficha.php?table=museo&table_id=1147,12/04/2021 02:19
1777,Planetario Tuxtla Jaime Sabines Gutiérrez ,Ciencia y tecnologia,06/12/2012,Consejo de Ciencia y Tecnología del Estado de Chiapas (COCYTECH),7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Av. Quinta Norte Oriente s/n ,Parque Madero,29043,961 611 06 62,https://www.icti.chiapas.gob.mx/,https://www.facebook.com/pg/planetariotuxtla/,planetario@cocytech.gob.mx; planetariotuxtlajaime@gmail.com,,-93.10219,16.76017,http://sic.gob.mx/ficha.php?table=museo&table_id=1777,11/06/2020 10:57
2027,Museo del Niño en Tuxtla Gutiérrez,Ciencia y tecnologia,09/04/2018,Gobierno del Estado de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Blvd. Salomón Gonzalez Blanco esq. con Paso limón,Ampliación Las Palmas,29045,(961) 688 21 11 ,,,informacion@museodelninotgz.org.mx,,-93.08135,16.75624,http://sic.gob.mx/ficha.php?table=museo&table_id=2027,22/08/2019 06:26
45,Museo del Cocodrilo,Ciencia y tecnologia,03/08/2004,Gobierno del Estado de Chiapas/Instituto de Historia Natural y Ecología,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco s/n,Col. El Zapotal,29000,"(961) 614 47 01, 614 47 00 ext. 51047",http://www.turismochiapas.gob.mx/sectur/museo-del-cocodrilo,,museococodrilo@yahoo.com.mx,,-93.09654,16.72544,http://sic.gob.mx/ficha.php?table=museo&table_id=45,19/01/2021 08:28
1819,Museo de Bichos e Insectos,Ciencia y tecnologia,01/01/2011,Particular,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Calle 16 de Septiembre núm. 23 ,Centro,29200,(967) 103 98 57,,,beto.gotcha@hotmail.com,,-92.63883,16.73901,http://sic.gob.mx/ficha.php?table=museo&table_id=1819,21/08/2019 08:58
61,Museo Jardín Botánico Faustino Miranda,Ciencia y tecnologia,20/11/1949,Secretaría de Medio Ambiente e Historia Natural,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. de los Hombres Ilustres s/n,Fracc. Parque Madero,29000,(961) 612 36 22 ext. 218 y 219,http://www.turismochiapas.gob.mx/sectur/museo-jardn-botnico-faustino-miranda,,Jardinbotanico@semahn.chiapas.gob.mx,,-93.10779,16.75839,http://sic.gob.mx/ficha.php?table=museo&table_id=61,22/02/2021 03:07
27,Museo de Paleontología Eliseo Palacios Aguilera,Ciencia y tecnologia,21/10/2002,Secretaría de Medio Ambiente e Historia Natural/Dirección de Paleontología,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,"Calz. de los Hombres Ilustres s/n, Antiguo Parque Madero",Centro,29000,(961) 600 02 54,,,paleochis@hotmail.com,,-93.10592,16.75932,http://sic.gob.mx/ficha.php?table=museo&table_id=27,21/08/2019 09:07
4,Museo Zoológico César Domínguez Flores,Ciencia y tecnologia,01/10/1942,Secretaría de Medio Ambiente e Historia Natural/Gobierno de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Calz. Cerro Hueco s/n,Col.  El Zapotal,29094,(961) 614 47 01,,,museo_zool@hotmail.com,,-93.09453,16.72547,http://sic.gob.mx/ficha.php?table=museo&table_id=4,23/08/2019 04:42
1508,Museo del Café,Especializado,01/08/2009,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,2ª Oriente Norte 236,Centro,29000,(961) 611 14 78,,,museocafe@conecultachiapas.gob.mx,,-93.11392,16.75618,http://sic.gob.mx/ficha.php?table=museo&table_id=1508,22/02/2021 02:30
123,Museo del Café,Especializado,01/04/1998,Coordinadora de Pequeños Productores de Café (COOPCAFE),7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,María Adelina Flores 10,Centro,29220,(967) 678 78 76,,,cafemuseoadmon@gmail.com,,-92.63592,16.7383,http://sic.gob.mx/ficha.php?table=museo&table_id=123,19/02/2021 07:02
138,Museo del Café,Especializado,16/12/1997,"Sociedad Cooperativa Centro Turístico Santo Domingo, S.C.L.",7,Chiapas,105,Unión Juárez,24,Santo Domingo,Palmeras s/n,Barrio Lázaro Cárdenas,30885,(962) 627 00 55,http://www.turismochiapas.gob.mx/sectur/centro-eco-turstico-santo-domingo,,rosemberg@centroecoturisticosantodomingo.com,,-92.1063,15.03018,http://sic.gob.mx/ficha.php?table=museo&table_id=138,19/02/2021 05:20
1541,Kakaw Museo del Cacao y Chocolatería Cultural,Especializado,23/12/2010,,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. 16 de septiembre 16,Centro,29200,967 631 7995,http://www.kakaw.org/,https://www.facebook.com/museodelkakaw/,visita@kakawmcc@gmail.com,,-92.63905,16.73823,http://sic.gob.mx/ficha.php?table=museo&table_id=1541,01/06/2021 09:10
1501,Museo del Ferrocarril,Historia,01/01/2005,Ayuntamiento de Arriaga,7,Chiapas,9,Arriaga,1,Arriaga,2a. Av. Oriente,Centro,30450,(966) 662 27 78,,,acuario_8570@hotmail.com; casamuseo@live.com.mx,,-93.89906,16.23509,http://sic.gob.mx/ficha.php?table=museo&table_id=1501,22/08/2019 06:17
1332,Museo Zoque,Historia,13/05/2006,Ayuntamiento de Tuxtla Gutiérrez/Instituto Tuxtleco de Arte y Cultura,7,Chiapas,101,Tuxtla Gutiérrez,37,Copoya,Av. Central Ote. 13,Ejido Copoya,29100,(961) 600 01 74,http://www.turismochiapas.gob.mx/sectur/museo-zoque,,enna_kb@hotmail.com,,-93.11787,16.71408,http://sic.gob.mx/ficha.php?table=museo&table_id=1332,19/01/2021 08:49
132,Casa Museo Dr. Belisario Domínguez Palencia,Historia,25/04/1985,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,Av. Dr. Belisario Domínguez Sur núm. 35,Centro,30000,(963) 632 13 00,http://conecultachiapas.gob.mx/museos/belisariodominguez/,,casamuseobelisario@conecultachiapas.gob.mx,,-92.13533,16.25105,http://sic.gob.mx/ficha.php?table=museo&table_id=132,19/01/2021 05:39
1482,Museo de Historia y Curiosidades de San Cristóbal,Historia,31/03/2010,Fundación Miguel Muñoz,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos 43,Barrio de la Merced,29240,(967) 678 87 28,http://www.nuestras-raices.com/concepto.php,,contacto@miguelmunoz.org,@sancristobal,-92.64125,16.73651,http://sic.gob.mx/ficha.php?table=museo&table_id=1482,19/02/2021 07:14
641,Museo Zoque Regional Javepacuay,Historia,28/12/2001,Gobierno de Chiapas/Ayuntamiento de Ocozocoautla de Espinosa,7,Chiapas,61,Ocozocoautla de Espinosa,1,Ocozocoautla de Espinosa,7ª Poniente,Barrio San Juan,29140,(968) 688 30 58,,https://www.turismoenchiapas.com/portal/art3428_Museo_Zoque_Regional_Javepacuay.html,museozoque@gmail.com; museo_zoque@hotmail.com,,-93.38051,16.76103,http://sic.gob.mx/ficha.php?table=museo&table_id=641,11/10/2019 05:41
1452,Museo Tziscao,Historia,20/07/2010,Parque Natural Ecoturístico Mame de Tziscao S.C. de R.L. de C.V.,7,Chiapas,99,La Trinitaria,1,La Trinitaria,"Carret. La Trinitaria-Palenque Km. 414, ","Lago Tziscao, Ejido Tziscao ",30160,50257802775,https://ecotziscao.com/2020/08/19/museo-cultural/,,ecotziscaochiapas@hotmail.com,,-91.66655,16.08756,http://sic.gob.mx/ficha.php?table=museo&table_id=1452,22/02/2021 03:14
69,Casa Museo Ángel Albino Corzo,Historia,01/09/2001,Patronato de la Casa Museo Ángel Albino Corzo,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,Av. Ignacio Zaragoza s/n,Centro,29160,(961) 616 00 12,https://casamuseo-angel-albino-corzo-org.es.tl/,http://www.turismochiapas.gob.mx/sectur/casa-museo-ngel-albino-corzo-,,,-93.01724,16.70935,http://sic.gob.mx/ficha.php?table=museo&table_id=69,19/01/2021 05:18
942,Museo Regional de Chiapas,Historia,14/09/1984,Secretaría de Cultura/INAH,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,Hombres Ilustres de la Revolución Mexicana s/n,Centro,29000,(961) 613 44 79,http://www.inah.gob.mx/es/red-de-museos/236-museo-regional-de-chiapas,,museoregionaldechiapas@hotmail.com,,-93.10662,16.75964,http://sic.gob.mx/ficha.php?table=museo&table_id=942,20/02/2020 04:52
575,Museo Comunitario de Pijijiapan ,TND,1000-01-01,Ayuntamiento de Pijijiapan,7,Chiapas,69,Pijijiapan,1,Pijijiapan,3a. Av. Norte s/n,Centro,30540,(918) 645 14 38,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=575,10/03/2017 12:30
888,Museo Comunitario Frontera Corozal,TND,31/12/1976,Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,59,Ocosingo,1,Ocosingo,Domicilio conocido s/n,Centro,29950,,,,informacion@conecultachiapas.gob.mx,,-92.09611,16.90722,http://sic.gob.mx/ficha.php?table=museo&table_id=888,28/11/2017 13:17
2056,Museo San Cristóbal de las Casas,,06/01/2016,Gobierno del Estado/Consejo Estatal para las Culturas y las Artes de Chiapas,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Diego de Mazariegos s/n,Centro Histórico,29200, 967 679 36 81 ,,," musacadministrativo@conecultachiapas.gob.mx,",,-92.6375,16.73702,http://sic.gob.mx/ficha.php?table=museo&table_id=2056,12/04/2021 02:17
1960,Museo de Metalistería. Las formas y los colores del hierro,,1000-01-01,Particular,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas,Av. La Jardinería 12,Col. Jardines del Valle,29286,(967) 678 6631,,,museodemetalisteria@hotmail.com,,-92.64541,16.72103,http://sic.gob.mx/ficha.php?table=museo&table_id=1960,28/11/2017 13:06
2077,Museo de sitio de la Zona Arqueológica de Lagartero,,1000-01-01,Secretaría de Cultura/INAH,7,Chiapas,99,La Trinitaria,51,Cristóbal Colón (Lagos de Colón),"Cami. a Ejido Cristóbal Colón Km. 11 + 400 (aprox. al ejido), Municipio de La Trinitaria, Chiapas. Acceso al camino desde el Km. 56.7 (aprox.) de la Carr. Panamericana de Comitán-Cd. Cuáuhtemoc.",,,"(961) 612 83 60, 612 28 24",http://www.inah.gob.mx/zonas/18-zona-arqueologica-de-lagartero,,guillen_12869@hotmail.com; rosa_guillen@inah.gob.mx,,-91.88415,15.82763,http://sic.gob.mx/ficha.php?table=museo&table_id=2077,29/01/2019 07:49
2034,Museo Rosario Castellanos,,01/11/2017,,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez,3a. Calle Sur Oriente núm. 8,Centro Histórico,30000,(963)  632 80 51,,,,,-92.13357,16.25127,http://sic.gob.mx/ficha.php?table=museo&table_id=2034,22/08/2019 07:02
